,price,square,type,date,juridical,bedroom,length,width,url_page,livingroom,bathroom,pool,garden,project
90,13000000, 43m,Cần bán căn hộ chung cư,19/05/2023,Sổ hồng/ Sổ đỏ,1 pn,0m,0m,https://alomuabannhadat.vn/cho-thue-chung-cu-cao-cap-d-el-dorado-lac-long-quan-toa-e1-43m-1-ngu-full-noi-that-13tr-1093096.html,1 pk,1 wc,không,không,None
91,1E+15, 70m,Cần bán căn hộ chung cư,19/05/2023,Sổ hồng/ Sổ đỏ,2 pn,5m,5m,https://alomuabannhadat.vn/ban-can-goc-chung-cu-tecco-center-point-thanh-hoa-1093104.html,2 pk,2 wc,không,không,Tecco Center Point
92,2E+15, 55m,Cần bán căn hộ chung cư,19/05/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chung-cu-cau-giay-dt-55m2-2-ngu-gia-nhinh-2-ty-lh-0981263018-1093160.html,2 pk,0 wc,không,không,Discovery Skyline
93,3E+15, 98m,Cần bán căn hộ chung cư,20/05/2023,Sổ hồng/ Sổ đỏ,2 pn,8m,8m,https://alomuabannhadat.vn/can-ban-hung-vuong-23pn2wc3350-ty-1093510.html,2 pk,2 wc,không,không,Seven Diamond
94,2E+15, 56m,Cần bán căn hộ chung cư,20/05/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chung-cu-tap-the-thanh-cong-ba-dinh-56m2-2-ngu-1vs-sdcc-gia-22-ty-tl-1093483.html,2 pk,1 wc,không,không,None
95,2E+15, 68m,Cần bán căn hộ chung cư,20/05/2023,Sổ hồng/ Sổ đỏ,2 pn,10m,6m,https://alomuabannhadat.vn/chung-cu-view-ho-giang-vo-2-phong-ngu-68m2-ban-292-ty-1093520.html,2 pk,2 wc,không,không,343 – 345 Đội Cấn
96,2E+15, 75m,Cần bán căn hộ chung cư,18/05/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-75m2-2pn-tang-noi-that-tang-thap-chung-cu-linh-tay-tower-1092792.html,2 pk,2 wc,không,không,None
97,3E+15, 68m,Cần bán căn hộ chung cư,20/05/2023,Sổ hồng/ Sổ đỏ,2 pn,6m,10m,https://alomuabannhadat.vn/chung-cu-cao-cap-trung-kinh-cau-giay-2-ngu-ban-nhanh-355-ty-1093498.html,2 pk,2 wc,không,không,Discovery Skyline
98,5E+15, 76m,Cần bán căn hộ chung cư,18/05/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/can-ho-2pn-view-tang-4-gia-tot-nhat-du-an-cardinal-court-phu-my-hung-nhan-nha-t122023-1092819.html,2 pk,2 wc,không,không,Seven Diamond
99,3E+15, 119m,Cần bán căn hộ chung cư,9/5/2023,Sổ hồng/ Sổ đỏ,2 pn,20m,6m,https://alomuabannhadat.vn/can-ho-chung-cu-cao-cap-victoria-van-phu-full-noi-that-tien-ty-trung-tam-ha-dong-119-m2-2pn2wc-35-ty-1089428.html,2 pk,2 wc,không,không,Anland Lakeview
100,1E+15, 69m,Cần bán căn hộ chung cư,19/05/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-2pn-fpt-plaza-1-view-bien-full-noi-that-1093093.html,0 pk,0 wc,không,không,None
101,3.20E+16, 72m,Cần bán căn hộ chung cư,18/05/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/ban-can-72m-toa-s1-chung-cu-seasons-avenue-mo-lao-thiet-ke-2-pn-2-wc-2-logia-gia-tot-nhat-thi-truong-1092860.html,2 pk,2 wc,không,không,Anland Lakeview
102,1.40E+16, 65m,Cần bán căn hộ chung cư,18/05/2023,Sổ hồng/ Sổ đỏ,2 pn,5m,5m,https://alomuabannhadat.vn/ban-can-ho-b2208-chung-cu-tecco-center-point-thanh-hoa-1092790.html,2 pk,2 wc,không,không,Tecco Center Point
103,3E+15, 68m,Cần bán căn hộ chung cư,18/05/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-68m-toa-s1-chung-cu-seasons-avenue-mo-lao-thiet-ke-2-pn-2-wc-2-logia-gia-tot-nhat-thi-truong-1092862.html,2 pk,2 wc,không,không,Anland Lakeview
104,0, 70m,Cần bán căn hộ chung cư,18/05/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/ban-can-chung-cu-cao-cap-tecco-center-point-thanh-hoa-can-2pn-2bc-2-wc-lien-he-0906186592-1092835.html,2 pk,3 wc,không,không,Tecco Center Point
105,0,,Cần bán căn hộ chung cư,18/05/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/em-can-ban-lai-can-1-ngu-tai-bim-30-tang-full-noi-that-cheo-bien-tuan-chau-ha-long-gia-8xx-trieu-1092877.html,0 pk,0 wc,không,không,Pearl Villas
106,2E+15, 77m,Cần bán căn hộ chung cư,18/05/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-77m2-2pn-tang-thap-chung-cu-lan-phuong-truong-tho-1093016.html,2 pk,1 wc,không,không,Lan Phương MHBR Tower
107,1E+15, 67m,Cần bán căn hộ chung cư,19/05/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/minh-can-chuyen-nhuong-lai-can-ho-ramada-ha-long-2-ngu-2-ve-sinh-du-noi-that-khach-san-1x-ty-1093067.html,2 pk,2 wc,không,không,Pearl Villas
108,3E+15, 76m,Cần bán căn hộ chung cư,17/05/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chung-cu-cao-cap-elite-tower-55-duong-van-phuc-ha-dong-1092324.html,2 pk,0 wc,không,không,Anland Lakeview
109,3E+15, 120m,Cần bán căn hộ chung cư,18/05/2023,Sổ hồng/ Sổ đỏ,2 pn,12m,10m,https://alomuabannhadat.vn/chung-cu-120m-2-phong-ngu-2-wc-minh-khai-hai-ba-trung-gan-nhieu-truong-dai-hoc-chu-muon-ban-nhanh-1092926.html,2 pk,2 wc,không,không,Sunshine Garden
110,1E+15, 60m,Cần bán căn hộ chung cư,17/05/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-tai-ho-guom-plaza-60m-2-ngu-2-ve-sinh-1092443.html,0 pk,0 wc,không,không,Cornerstone Building
111,1E+15, 54m,Cần bán căn hộ chung cư,17/05/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/can-ho-moi-ban-giao-ngay-mat-tien-ly-chieu-hoang-q6-chua-den-2-ty-don-vao-o-ngay-1092435.html,0 pk,0 wc,không,không,Blue Sapphire Bình Phú
112,2E+15, 60m,Cần bán căn hộ chung cư,18/05/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chung-cu-tap-the-ngoc-khanh-bd-60m2-2-ngu-1vs-sdcc-1093033.html,2 pk,1 wc,không,không,343 – 345 Đội Cấn
113,1, 50m,Cần bán căn hộ chung cư,17/05/2023,Sổ hồng/ Sổ đỏ,0 pn,10m,5m,https://alomuabannhadat.vn/can-ban-can-ho-new-galaxy-cao-cap-tai-khu-pho-tan-hoa-phuong-dong-hoa-tp-di-an-tinh-binh-duong-1092407.html,0 pk,0 wc,không,không,9X Next Gen
114,1E+15, 60m,Cần bán căn hộ chung cư,17/05/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-ban-5-can-muong-thanh-da-nang-gia-chi-tu-1ty6can-1092446.html,2 pk,2 wc,không,không,None
115,4E+15, 82m,Cần bán căn hộ chung cư,17/05/2023,Sổ hồng/ Sổ đỏ,3 pn,10m,8m,https://alomuabannhadat.vn/duy-nhat-3-phong-ngu-tonkin-gia-44-ty-bao-phi-1092437.html,3 pk,2 wc,không,không,B.I.G Tower
116,3E+15, 76m,Cần bán căn hộ chung cư,17/05/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-can-ban-can-ho-vi-tri-dep-tai-ha-noi-1092474.html,0 pk,0 wc,không,không,Anland Lakeview
117,1E+15, 60m,Cần bán căn hộ chung cư,17/05/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chung-cu-tap-the-son-tay-bd-60m2-2-ngu-1vs-sdcc-1092454.html,2 pk,1 wc,không,không,343 – 345 Đội Cấn
118,7E+15, 136m,Cần bán căn hộ chung cư,18/05/2023,Sổ hồng/ Sổ đỏ,3 pn,0m,0m,https://alomuabannhadat.vn/chung-cu-royal-city-tx-136m2-tang-cao-3-ngu-2vs-sdcc-1093034.html,3 pk,2 wc,không,không,BRG Diamond Residence
119,5E+15, 115m,Cần bán căn hộ chung cư,17/05/2023,Sổ hồng/ Sổ đỏ,3 pn,10m,10m,https://alomuabannhadat.vn/chu-nha-ban-gap-can-ho-03-ngu-toa-no2-ngoai-giao-doan-trong-thang-5-nay-1092473.html,3 pk,2 wc,không,không,None
120,1E+15, 49m,Cần bán căn hộ chung cư,17/05/2023,Sổ hồng/ Sổ đỏ,1 pn,0m,0m,https://alomuabannhadat.vn/can-ho-1-pn-cao-cap-view-dep-gia-chi-17-ty-1092517.html,1 pk,1 wc,không,không,Becamex City Center
121,1E+15, 64m,Cần bán căn hộ chung cư,16/05/2023,Sổ hồng/ Sổ đỏ,2 pn,8m,8m,https://alomuabannhadat.vn/ban-ehome-3-2pn-2wc-nha-dep-da-co-so-hong-gia-sieu-tot-tang-noi-that-200tr-nha-canh-akari-nam-long-1092114.html,2 pk,2 wc,không,không,Ehome 3
122,2E+15, 51m,Cần bán căn hộ chung cư,16/05/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chung-cu-dcapitale-tran-duy-hung-tang-cao-huong-db51m2-2-ngu-1vs-chi-241-ty-tl-1092062.html,2 pk,1 wc,không,không,Discovery Skyline
123,2E+15, 74m,Cần bán căn hộ chung cư,16/05/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/can-ho-topaz-city-block-b-view-dep-tang-21-duong-cao-lo-p4q8-225-ty-1092079.html,2 pk,2 wc,không,không,Bình An Apartment
124,3E+15, 76m,Cần bán căn hộ chung cư,16/05/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chung-cu-n02-yen-hoa-condominium-76m22-ngu-2vs-chi-349-ty-tl-1092070.html,2 pk,2 wc,không,không,Discovery Skyline
125,4E+15, 95m,Cần bán căn hộ chung cư,17/05/2023,Sổ hồng/ Sổ đỏ,2 pn,19m,5m,https://alomuabannhadat.vn/ban-can-ho-chung-cu-royal-city-thanh-xuan-2-ngu-view-dep-chi-486-ty-1092455.html,2 pk,2 wc,không,không,BRG Diamond Residence
126,1E+15, 60m,Cần bán căn hộ chung cư,15/05/2023,Sổ hồng/ Sổ đỏ,2 pn,8m,9m,https://alomuabannhadat.vn/ban-lo-can-ho-lau-cao-so-hong-ngay-cho-dau-moi-thu-duc-1091603.html,2 pk,2 wc,không,không,4S Riverside Linh Đông
127,4E+15, 108m,Cần bán căn hộ chung cư,16/05/2023,Sổ hồng/ Sổ đỏ,3 pn,0m,0m,https://alomuabannhadat.vn/ban-chung-cu-le-van-luong-108m-3-ngu-khu-vuc-vip-quan-thanh-xuan-1092150.html,3 pk,0 wc,không,không,BRG Diamond Residence
128,4E+15, 91m,Cần bán căn hộ chung cư,17/05/2023,Sổ hồng/ Sổ đỏ,3 pn,0m,0m,https://alomuabannhadat.vn/chung-cu-doi-can-bd-91m2-3-ngu-2vs-sdcc-1092457.html,3 pk,2 wc,không,không,343 – 345 Đội Cấn
129,4E+15, 88m,Cần bán căn hộ chung cư,17/05/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chung-cu-thang-long-number-cg-88m2-2-ngu-2vs-tang-cao-sdcc-1092472.html,2 pk,2 wc,không,không,Discovery Skyline
130,5E+15, 120m,Cần bán căn hộ chung cư,17/05/2023,Sổ hồng/ Sổ đỏ,3 pn,0m,0m,https://alomuabannhadat.vn/chung-cu-n0b19-thanh-thai-cg-120m2-3-ngu-2vs-huong-tay-sdcc-1092476.html,3 pk,2 wc,không,không,Discovery Skyline
131,7000000, 30m,Cần bán căn hộ chung cư,15/05/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-can-cho-thue-can-ho-30m2-p2quan-5-1091606.html,0 pk,0 wc,không,không,Charmington Dragonic
132,2000000000, 73m,Cần bán căn hộ chung cư,15/05/2023,Sổ hồng/ Sổ đỏ,2 pn,9m,8m,https://alomuabannhadat.vn/lien-he-nhan-thong-tin-day-du-chinh-xacchiet-khau-hon-50chi-2tycan-2pn73m2goi-em-0384678955-zalo-1091658.html,2 pk,2 wc,không,không,None
133,2E+15, 68m,Cần bán căn hộ chung cư,15/05/2023,Sổ hồng/ Sổ đỏ,2 pn,14m,5m,https://alomuabannhadat.vn/ban-can-ho-vinhomes-grand-park-phan-khu-moi-chiet-khau-24-ho-tro-lai-suat-7-nam-1091607.html,2 pk,2 wc,không,không,Khu dân cư Nhân Phú
134,3E+15, 45m,Cần bán căn hộ chung cư,15/05/2023,Sổ hồng/ Sổ đỏ,2 pn,9m,5m,https://alomuabannhadat.vn/ban-chung-cu-don-nguyen-2-ham-nghi-74m2-2pn-noi-that-dinh-can-goc-nhinh-3-ty-1091612.html,2 pk,1 wc,không,không,B.I.G Tower
135,1E+15, 50m,Cần bán căn hộ chung cư,15/05/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/36trm2-re-nhat-tai-quan-6-mat-tien-ly-chieu-hoang-don-vao-o-ngay-chi-195-ty-1091625.html,0 pk,0 wc,không,không,Blue Sapphire Bình Phú
136,6E+15, 60m,Cần bán căn hộ chung cư,15/05/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/bat-dong-san-dong-tien-tai-chau-au-lua-chon-uu-viet-moi-cho-dan-dau-tu-sanh-soi-kem-theo-the-cu-tru-cho-ca-gia-dinh-1091734.html,0 pk,0 wc,không,không,Cornerstone Building
137,5E+15, 100m,Cần bán căn hộ chung cư,15/05/2023,Sổ hồng/ Sổ đỏ,3 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-can-ban-can-ho-chung-cu-tai-t2-landmark-ngoai-giao-doan-duong-vo-chi-cong-bac-tu-liem-ha-noi-1091630.html,3 pk,2 wc,không,không,B.I.G Tower
138,1E+15, 50m,Cần bán căn hộ chung cư,16/05/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/mua-can-ho-xanh-tai-new-galaxy-binh-duong-dau-tu-cho-tuong-lai-ben-vung-1091976.html,2 pk,2 wc,không,không,Ben Thanh Luxury
139,1E+15, 46m,Cần bán căn hộ chung cư,15/05/2023,Sổ hồng/ Sổ đỏ,1 pn,0m,0m,https://alomuabannhadat.vn/chu-can-ban-chung-cu-hiep-thanh-3-tp-thu-dau-mot-1091668.html,1 pk,1 wc,không,không,Becamex City Center
140,1E+15, 50m,Cần bán căn hộ chung cư,12/5/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/minh-co-3-suat-ngoai-giao-tai-can-ho-trung-tam-bai-chay-ha-long-chi-11-tycan-so-huu-lau-dai-1091009.html,2 pk,0 wc,không,không,Pearl Villas
141,1E+15, 60m,Cần bán căn hộ chung cư,12/5/2023,Sổ hồng/ Sổ đỏ,2 pn,12m,5m,https://alomuabannhadat.vn/de-dang-so-huu-2pn-dien-tich-596m2-chi-can-tra-truoc-200tr-1091061.html,2 pk,2 wc,không,không,None
142,1E+15, 41m,Cần bán căn hộ chung cư,12/5/2023,Sổ hồng/ Sổ đỏ,1 pn,0m,0m,https://alomuabannhadat.vn/ban-chung-cu-le-trong-tan-di-an-gan-pham-van-dong-thu-duc-1090928.html,1 pk,1 wc,không,không,Bcons Bee
143,1E+15, 60m,Cần bán căn hộ chung cư,8/2/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-2pn-2wc-2-ban-cong-gia-tot-1065088.html,0 pk,0 wc,không,không,Vision
144,1E+15, 50m,Cần bán căn hộ chung cư,15/05/2023,Sổ hồng/ Sổ đỏ,1 pn,0m,0m,https://alomuabannhadat.vn/mua-can-ho-new-galaxy-binh-duong-cho-con-tiep-can-giao-duc-chat-luong-cao-1091477.html,1 pk,1 wc,không,không,None
145,6E+15, 111m,Cần bán căn hộ chung cư,12/5/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-can-ban-gap-can-ho-golden-westlake-1091045.html,2 pk,2 wc,không,không,Green Center Villas
146,4E+15, 70m,Cần bán căn hộ chung cư,12/5/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-can-ban-can-ho-cc-toa-g2-vinhomes-green-bay-me-tri-1091101.html,2 pk,2 wc,không,không,B.I.G Tower
147,2000000000, 75m,Cần bán căn hộ chung cư,12/5/2023,Sổ hồng/ Sổ đỏ,3 pn,15m,5m,https://alomuabannhadat.vn/ban-chung-cu-hung-vuong-mac-thien-tich-quan-5-75m2-chi-nhinh-2-ty-1091236.html,3 pk,2 wc,không,không,Charmington Dragonic
148,1.80E+16, 64m,Cần bán căn hộ chung cư,15/05/2023,Sổ hồng/ Sổ đỏ,2 pn,8m,8m,https://alomuabannhadat.vn/ban-ehome-3-64m2-co-banlcon-so-hong-nam-canh-quan-6-va-quan-8-1091706.html,2 pk,2 wc,không,không,Ehome 3
149,970000000, 54m,Cần bán căn hộ chung cư,11/5/2023,Sổ hồng/ Sổ đỏ,0 pn,9m,6m,https://alomuabannhadat.vn/600-trieu-nhan-nha-chung-cu-o-luon-tai-tp-thanh-hoa-tang-ngay-tivi-tu-lanh-dieu-hoa-1090390.html,0 pk,0 wc,không,không,Tecco Center Point
150,1E+15, 49m,Cần bán căn hộ chung cư,11/5/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-can-ban-can-ho-chung-cu-avila-duong-an-duong-vuong-phuong-6-quan-8-ho-chi-minh-1090391.html,2 pk,1 wc,không,không,Bình An Apartment
151,6E+15, 114m,Cần bán căn hộ chung cư,11/5/2023,Sổ hồng/ Sổ đỏ,3 pn,0m,0m,https://alomuabannhadat.vn/chung-cu-114m2-o-mandarin-garden-cau-giay-3-ngu-tang-cao-full-do-1090365.html,3 pk,2 wc,không,không,Mandarin Garden
152,1E+15, 65m,Cần bán căn hộ chung cư,11/5/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/song-xanh-huong-tien-ich-can-ho-new-galaxy-binh-duong-cho-don-ban-1090403.html,2 pk,2 wc,không,không,None
153,30000000, 51m,Cần bán căn hộ chung cư,19/04/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/uu-dai-cuc-khung-tu-cdt-vinhomes-thanh-thoi-tra-gop-7-nam-0-lai-suat-1079174.html,0 pk,0 wc,không,không,None
154,1E+15, 70m,Cần bán căn hộ chung cư,11/5/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/tu-van-mien-phi-hoan-thien-ho-so-mua-nha-o-xa-hoi-384-le-thanh-tong-1090468.html,2 pk,2 wc,không,không,None
155,2E+15, 73m,Cần bán căn hộ chung cư,10/5/2023,Sổ hồng/ Sổ đỏ,3 pn,12m,6m,https://alomuabannhadat.vn/ban-cuc-gap-ch-chung-cu-cao-cap-kdt-viet-hung-quan-long-bien-1090066.html,3 pk,2 wc,không,không,None
156,1E+15, 50m,Cần bán căn hộ chung cư,11/5/2023,Sổ hồng/ Sổ đỏ,1 pn,10m,5m,https://alomuabannhadat.vn/can-ho-trung-tam-thu-dau-mot-binh-duong-happy-one-central-chi-32trm2-gia-tot-thang-52023-1090511.html,1 pk,1 wc,không,không,Happy One Central
157,2E+15, 55m,Cần bán căn hộ chung cư,10/5/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/gia-that-can-ho-2-ngu-chi-21-ty-ca-noi-that-vinhomes-smart-city-1089590.html,2 pk,1 wc,không,không,None
158,6E+15, 142m,Cần bán căn hộ chung cư,12/5/2023,Sổ hồng/ Sổ đỏ,3 pn,14m,10m,https://alomuabannhadat.vn/chung-cu-142m-3pn-2-wc-hapulico-complex-so-1-nguyen-huy-tuong-chu-can-ban-gap-1090784.html,3 pk,2 wc,không,không,BRG Diamond Residence
159,3E+15, 70m,Cần bán căn hộ chung cư,10/5/2023,Sổ hồng/ Sổ đỏ,2 pn,2m,2m,https://alomuabannhadat.vn/chinh-chu-ban-can-2-ngu-ngay-nga-tu-mai-dong-ha-noi-1089826.html,2 pk,2 wc,không,không,None
160,0, 113m,Cần bán căn hộ chung cư,10/5/2023,Sổ hồng/ Sổ đỏ,3 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-hoang-anh-2-duong-tran-xuan-soan-quan-7-1089904.html,3 pk,3 wc,không,không,Seven Diamond
161,2E+15, 110m,Cần bán căn hộ chung cư,10/5/2023,Sổ hồng/ Sổ đỏ,2 pn,11m,10m,https://alomuabannhadat.vn/110m-gia-25-ty-chung-cu-pho-ha-dinh-thanh-xuan-chu-can-ban-nhanh-de-mua-nha-dat-1089656.html,2 pk,2 wc,không,không,BRG Diamond Residence
162,2E+15, 124m,Cần bán căn hộ chung cư,10/5/2023,Sổ hồng/ Sổ đỏ,3 pn,15m,8m,https://alomuabannhadat.vn/ban-cc-lo-goc-124m2-giap-phap-van-hoang-mai-gia-29-ty-1089754.html,3 pk,2 wc,không,không,The Eden Rose
163,1E+15, 55m,Cần bán căn hộ chung cư,10/5/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/mo-ban-chung-cu-trust-city-van-giang-canh-kdt-ecopark-gia-29trm2-ban-giao-noi-that-co-ban-1089757.html,2 pk,1 wc,không,không,None
164,2E+15, 63m,Cần bán căn hộ chung cư,10/5/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-ban-nhanh-can-ho-vi-tri-dac-dia-du-an-the-cbd-premium-home-quan-2-hcm-1090058.html,2 pk,2 wc,không,không,Clarita Khang Điền
165,3E+15, 69m,Cần bán căn hộ chung cư,10/5/2023,Sổ hồng/ Sổ đỏ,3 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-can-ban-gap-gia-thuong-luong-can-ho-chung-cu-vinhomes-smart-city-tay-mo-nam-tu-liem-1089766.html,3 pk,2 wc,không,không,None
166,1E+15, 65m,Cần bán căn hộ chung cư,10/5/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-can-ban-can-ho-dien-tich-rong-tai-binh-duong-1090084.html,2 pk,1 wc,không,không,None
167,1.00E+16, 174m,Cần bán căn hộ chung cư,9/5/2023,Sổ hồng/ Sổ đỏ,4 pn,1m,1m,https://alomuabannhadat.vn/chuyen-nhuong-can-ho-4-pn-tang-cao-du-an-urban-green-lh-0835379247-gap-mrphuc-1089198.html,4 pk,3 wc,không,không,None
168,3E+15, 106m,Cần bán căn hộ chung cư,9/5/2023,Sổ hồng/ Sổ đỏ,3 pn,11m,10m,https://alomuabannhadat.vn/ban-nha-chung-cu-van-quan-106m-rong-va-dep-thoang-gan-ho-o-to-ha-dong-313-ty-1089219.html,3 pk,2 wc,không,không,Anland Lakeview
169,4E+15, 84m,Cần bán căn hộ chung cư,9/5/2023,Sổ hồng/ Sổ đỏ,2 pn,1m,1m,https://alomuabannhadat.vn/chuyen-nhuong-can-ho-2pn-84-m2-tang-thap-view-dep-tai-du-an-urban-green-lh-0835379247-gap-phuc-1089223.html,2 pk,2 wc,không,không,None
170,1E+15, 62m,Cần bán căn hộ chung cư,9/5/2023,Sổ hồng/ Sổ đỏ,2 pn,10m,10m,https://alomuabannhadat.vn/chi-173-ty-chung-cu-mipec-ha-dong-625m2-2pn-2wc-sdcc-bao-sang-ten-lh-0333846866-1089235.html,2 pk,2 wc,không,không,Mipec City View
171,1E+15,,Cần bán căn hộ chung cư,9/5/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/grand-center-quy-nhon-dang-cap-song-xanh-pho-bien-1089278.html,0 pk,0 wc,không,không,Ben Thanh Luxury
172,2E+15, 64m,Cần bán căn hộ chung cư,9/5/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-chung-cu-cao-cap-hoang-huy-commerce-vo-nguyen-giap-le-chan-hai-phong-1089244.html,2 pk,2 wc,không,không,The Minato Residence
173,0, 74m,Cần bán căn hộ chung cư,9/5/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/em-can-ban-lo-can-goc-2-ngu-2wc-full-noi-that-view-vinh-70m2-toa-b-chung-cu-ramada-ha-long-1x-ty-1089304.html,0 pk,0 wc,không,không,Pearl Villas
174,1E+15, 56m,Cần bán căn hộ chung cư,9/5/2023,Sổ hồng/ Sổ đỏ,2 pn,8m,7m,https://alomuabannhadat.vn/can-ho-chung-cu-da-ban-giao-lang-dai-hoc-thu-duc-canh-tuyen-metro-so-1-1089269.html,2 pk,1 wc,không,không,9X Next Gen
175,2E+15, 64m,Cần bán căn hộ chung cư,1/5/2023,Sổ hồng/ Sổ đỏ,2 pn,15m,5m,https://alomuabannhadat.vn/chung-cu-vip-cau-giay-mat-duong-pham-van-dong-tran-quoc-hoan-1085410.html,2 pk,2 wc,không,không,B.I.G Tower
176,3E+15, 90m,Cần bán căn hộ chung cư,1/5/2023,Sổ hồng/ Sổ đỏ,3 pn,10m,9m,https://alomuabannhadat.vn/ban-nha-nguyen-ngoc-vu-vi-tri-sieu-trung-tam-tien-ich-sieu-du-day-1085347.html,3 pk,2 wc,không,không,Discovery Skyline
177,2E+15, 55m,Cần bán căn hộ chung cư,8/5/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/cc-tap-the-hoc-vien-ngan-hang-dong-da-55m2-2-ngu-du-do-chi-225-ty-tl-1088591.html,2 pk,1 wc,không,không,Hateco La Roma
178,1E+15, 52m,Cần bán căn hộ chung cư,9/5/2023,Sổ hồng/ Sổ đỏ,1 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-cao-cap-the-mai-son-1089301.html,1 pk,1 wc,không,không,None
179,2E+15, 130m,Cần bán căn hộ chung cư,9/5/2023,Sổ hồng/ Sổ đỏ,3 pn,21m,6m,https://alomuabannhadat.vn/ban-chung-cu-an-sinh-my-dinh-dt130m2-gia-2x-ty-tu-liem-lh-0981263018-1089344.html,3 pk,2 wc,không,không,B.I.G Tower
180,3E+15, 70m,Cần bán căn hộ chung cư,8/5/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chung-cu-newtatco-vinh-phuc-ba-dinh-70m2-2n2wc-full-do-chi-339-ty-tl-1088606.html,2 pk,2 wc,không,không,343 – 345 Đội Cấn
